"tweet_id","sentiment","author","content"
1960514513,"sadness","Mogtzi","My leg broke, now I am waiting untile i can go again"
1961427598,"neutral","KarennaColcroft","@moriagerard I haven't had one for a long time. Too expensive"
1694162783,"surprise","melissamaples","@xmellyssax Hey, thank you very much, that's very kind of you to say"
1695844303,"sadness","jjjennifer","@sln25373 it was Lies. and my fav song is not alone from room on the 3rd floor"
1752919134,"neutral","CarissaNoel","Shower time"
1696003941,"neutral","ShallyTran",") no more Chemistry!!! I'm gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people &lt; who choose Chem&gt;"
1962234127,"sadness","edlee","saying goodbye to @jesshowe for a year  she's been awesome in helping me fit into the team at Veritas!"
1695654833,"neutral","johanhorak","Tell Me What Dog You Are Like -- Most &amp; Iï¿½ll Tell You If You Are An Entrepreneur Or Not  http://is.gd/wjeJ New Blog Post"
1694644337,"neutral","cladalu","Hugh Masekela pix online + Contern - T71 pix + review @ http://clada.lu -&gt; coming up next Naturally7 Concert this evening"
1961524501,"worry","KasDebartolo","Going home  but when i get home , BLACK BERRY ! WOO HOO  . . . and get to see presten ! &lt;3"
1695845013,"neutral","SaraPickell","@CarlosV cool np. It's got me working on a series of designs."
1694456014,"sadness","markAchambers","Well after a glorious weekend, it's only bloody raining... Nice BH in order then!"
1753158787,"love","CharlyJohn","@TomFelton Aww Stanley, have you still got him, they can live for like 20 years right?  x"
1751607231,"happiness","dogdishstore","@SHCollectibles Aww Thanks!    Glad I appreciated the weather so much yesterday!"
1966273796,"anger","onthedecline","Sitting in traffic while my car gets rained on. Just washed it on Sunday. Doesn't the weather know this is California?"
1694748151,"neutral","christelbrust","by Ginaaaaaaaaaaaaaaaa with Ilonaaaa"
1957079568,"sadness","moniquemiranda","misses my baby."
1964141789,"surprise","missesoxclusive","@TaLisaDuhhh you stopped followin me?"
1963951452,"worry","wuschelcore","ashley tisdale , i mean . cuz shes in berlin on 6th june and i'm not gonna be there . i wanna start cryin right now :/ ashley pick me up"
1963110353,"happiness","kobe_or_lebron","@jurisdiva its looking like the magic"
1752672878,"fun","Exentrichardt","Is one bar two of the pub crawl... Gonn be a long night"
1751920135,"neutral","jasonfbenton","@WhatsUpGuru Yeah, I hired some guy named Lenny to tend to the rabbits this year."
1960820049,"worry","RaenetteTan","trying to get into the groove of studying  heeelllppppp meeeeeeee"
1752472806,"neutral","nice_argie","@Tazz602 you're a big man for embracing your tears"
1753758743,"surprise","hjmay22","meet the robbinsons! best movie ever"
1752920783,"love","mzcartel","WiSHiNG ALL THE MOTHERS A HAPPY MOTHER'S DAY"
1966095998,"surprise","FenterZ","@heartsnsparkles she is that's why she never speaks to me in college i think  .....i might just stick to unzela...if hashim dosnt shoot me"
1750896057,"worry","Tsuimonster","@weirdFishes you're very welcome! I love reviewing free apps as much as downloading/using them!"
1957303737,"sadness","AnniesBangkok","Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink"
1957455328,"happiness","Broooooke_","hmm..Osaka. Last show today.Very sad  . i can decode ur msg ;) haha cant wait till u get 2 Sydney ;D i missed out on tickets tho :o xx"
1751429286,"love","CodyfromOhio","@SolaiGWC *whew* Ok good.I really don't want that too happen. All my friends loved it. Can't wait to talk about it monday in class."
1694402256,"worry","radha_","@fossiloflife Leave multitasking to us women  @prateekgupta"
1957684648,"worry","OCchaleee","gotta get up in a few hours...booo  gooodnight!"
1965696475,"sadness","sweetali20","@Kat_785 yeah now I'm done BUT I have to work all weekend  I'm sooooo bummed about it"
1957718335,"surprise","lamhine","By the time we got back up to grizzly peak with cameras to capture the sea of fog we were above, it already engulfed everything"
1965296030,"worry","sariesar88","Feeling like crap sucks."
1695844215,"happiness","xIngrid","@solangeknowles I'm going to the show in Amsterdam!  Can't wait!"
1962563119,"sadness","TashaLxo","in less then a min i lost 2 followers"
1963499080,"worry","EternalAegis","-- I won't feel guilty and like I should be revising stuff after today, haha"
1963088531,"neutral","yesitsmeabby","@RealAudreyKitch   awh why you there?"
1693958107,"love","rissastory","listening to i can't wait - akon feat t pain . i love this song"
1753292866,"fun","LYNETTE21XL","@soulsweetness I will, n btw happy mothers day sissy"
1958119401,"worry","kevlarhead","Really wish I could have gone to @bikeradar this weekend"
1962380892,"love","writesfortea","@orbitaldiamonds awww bb, you sound lonely  I want to drive up there/fly and snuggle you too"
1753647704,"love","xplane0202","lookin forward to a lovely meal out for grandparents 75th at posh italian"
1965367778,"worry","kayjaybaybay","Just woke up from a five hour nap. I still have a headache.  Medication time!"
1960252350,"happiness","ciutank","Raining...  I missed the rain so much...  I am grateful for it ;)"
1960998303,"worry","penflare","@snipeyhead the there's confuse me"
1962817343,"happiness","Wild_Woman","having a great time on vacation, sure as heck don't want to go to work on tues."
1966279195,"happiness","Yoccu","@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo"
1960816732,"neutral","maddiefry","watching it rain"
1695619285,"enthusiasm","BizNU21","never twittered b4 but here i am wondering what to do next...jared?!?!"
1753275565,"neutral","TheSUPERGIRL","@kat15lee Yups!  I still have a lot of pruning of unfollowers to do. It takes  time"
1753292510,"happiness","JaneAgbayani","@ReeceReece Kind of, good job though.  I know no better.  I might see you this Friday w/ Arbie."
1962695636,"happiness","CiciBee","Poor baby's got his first booboo  that he caused himself LOL  http://twitpic.com/673vt"
1694146756,"neutral","bexish","I'm doing an advert 4 the Make-A-Wish foundation &amp; I can't find photos of kids looking close to death... that's a good thing for the kids"
1753774228,"neutral","kelz017","@RacoonResidue (But they're the awesome quotes, not the corney ones!  )P"
1694275615,"worry","rociocartes","I feel like an M&amp;M McFlurry  mmm... But I won't get one coz I need to look good for when I go to the States!!! 7 weeks 2 go aaaaahhhh!!!"
1964364330,"neutral","GinaZuno","the dates of the hockey games were confused they're next week"
1753156913,"sadness","adityamishra","@unitechy wud like to. But I actually have a free weekend this time and family is visiting. so I'm staying put. next time"
1958080808,"neutral","ezieziezi","cannot relaxing because she have to practice for her graduation"
1695192229,"neutral","pob34","@keza34 ok babe gotta go back to work, tweet you later"
1965457527,"surprise","blogjunkie","ugh... hangover. sign that i'm getting old"
1963200151,"worry","lovespell83","I believe a man died in a car wreck today just right down the road.  It happened at 12 and at 2 he was still in the car."
1694366518,"enthusiasm","inkaholic","hold on to what you've got"
1695410492,"relief","peaceloveree","@djEDGE34 WOw, that's a lot of work.  I hope today is a day off for you.    I'm working as usual.  But, getting some playtime in too."
1963320872,"happiness","screenrant","@filmnerdjamie I've only seen Star Trek twice. Seeing &quot;Up&quot; today but not in 3D since I was outvoted."
1966077124,"worry","BRITTANYN112","@Mszjai nvm i just got ur message that ur sick"
1695220575,"sadness","mskzalameda","3 to go, and uploading photos to email would be ten tenenen tenen.. DONE"
1957223709,"worry","BenZ17","Complicated with a dream"
1957278370,"sadness","imthrowinaparty","My siblings left me alone.   Bored. (:|"
1695251841,"happiness","fiabombia","Spanish... The suckiest class ever. But I'm learning atleast. Te quiero Tiasha!"
1965994605,"neutral","xTatSplatx","No B2G1 for me.  Trying to save cash for next month's vacation."
1963325135,"neutral","samkrishna","@ELEWW Dood - they've locked down your Vimeo WH video."
1960576873,"sadness","katiieee345","loves florida but misses her american friends"
1694383158,"worry","AlexNFFC","Great day yesterday. Good win for Forest, some celebratory 'staying up' drinks, a trip to an unsuccesful bbq and ï¿½1.50 Stellas in Scream"
1695054156,"happiness","destiniashlynn","It's Raining!"
1695311888,"happiness","leabella","@ShutterBugGeek Thank you"
1965214022,"worry","MzTifferz","@KidCalloway SOWWY  I had 2 get up at 6:30 this morning"
1962878292,"sadness","saxbabe","Ok, WTF?! Why do you have something on your menu *in the window* if you don't sell it?! I wanted my bubble tea"
1694072300,"happiness","jazi3_rawr","@jaackyx ha you'll do fine! just be positive!  &amp;aha i know huh. wht a long conversation. i remeber you and allyson did even lnger ones! x]"
1963568098,"neutral","Blackittyblack","@Flesheater what happened to @sodarnhappy? where did she go?"
1696006259,"fun","hepcat666","I lke wearing kiddies clothes. Makes me breasticles look all big n stuff"
1964792600,"fun","invincibleDET","@jackEO313 at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better"
1753450832,"neutral","daphne_uijen","Whooops... wrong smiley... it's supposed to be  LOL"
1965306886,"worry","AgooAustralia","@LMStellaPR Must have been the night for it. We had a nightmare evening too. You still sick too? Never gonna get well w/out sleep!"
1957469992,"worry","rosa_lives","Getting that funny feeling that usually indicates I'm sick. Great...."
1752984090,"happiness","joesebok","Fatigue settling in, but gotta power through! Awesome seats again tonight. I'm pretty lucky. Life ain't too bad..."
1957238377,"neutral","jrj12","..i graduate today"
1695081883,"neutral","linrose","@MadHat76 Or maybe I joined you in denial. Either way, it's the best way to deal with Monday."
1962837697,"surprise","assilemx3","@TiffanyCastillo muhaha martha &lt;33 have fun see uu next mnth"
1957312815,"sadness","SkullRockCandy","missing Taylor like crazy  cant wait till he's back"
1957030793,"neutral","aeria_gloris","25-man Ulduar is hard..."
1751644728,"happiness","AlexnAngel","@CherryBlossoms4 YEYYYY MADDY IS FABULOUSSSSSS GOD BLESS HER"
1965444971,"sadness","MiDesfileNegro","@Rorzshach I wish  I'm not very good at it tbh :/"
1961038767,"neutral","myaudioqueen","I've been up late this week watching Jay Leno. Tonight is his last show  But now he'll move up to 10pm not sure if the material will bsame"
1752643595,"neutral","N0R3","bout 2 have 1 more drink then imma head in da house"
1965013080,"sadness","sam_woods","@tom_pollard Never. I'm banned by Court Order"
1695657466,"relief","newarkbrooke","listening to dave barnes, getting really excited for junior senior"
1957440197,"enthusiasm","FoOie","@gnoserif FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home"
1963370689,"worry","VedikaBerry","@mileycyrus I'd love to, but i'm all the way in India."
1964666031,"sadness","PrincessSakura","@beckyhope ahh yeah i get what you mean i have an Alevel retake exam the day after the gig  so yah im pretty stressed!!!"
1962601589,"worry","luvgirl_4u","@SEXYJENN_18 i emailed you the link, pretty sad uh?  RIP Jessie Kitty"
1962463307,"sadness","SunnyGrims","@RobertsEmma You don't reply to none of your fans ... I don't know what trust"
1956968487,"sadness","ShansBee","I should be sleep, but im not! thinking about an old friend who I want. but he's married now. damn, &amp; he wants me 2! scandalous!"
1753484564,"relief","Irsalicious","Is Skyping with family"
1751501247,"worry","jackie_jean","is almost over the legal limit of db at the garage."
1960675157,"worry","lauurajm","painting my nails green in an attempt to look like an army person. annoyed that everyone seems to tan apart from me! freckles and sunburn"
1966157312,"sadness","Mz_CrazyTee","It just had to rain on me almost a perfect day now my clothes are wet"
1964863722,"sadness","AlwaysAnna_C","Left Cali this morning...in Dallas now..missing my car SO MUCH!!!"
1966095339,"neutral","quiltingdiva76","taking a break from sewing to do some dishes"
1962019013,"sadness","ruiz78","@tearose21 Wish I could be there to enjoy a girls day!!!"
1695082344,"neutral","Kauai730","@babygirlparis Ten bucks says I know where your going and if it's where I think it is....let me know if my boulder is still on the beach."
1957174342,"empty","ErictheAzn","@allyycase I'm trying to sleep!!! It's not working"
1964037410,"sadness","Jessicaintune","@Crizzoid I cant stand summer fever (for me) and when the weather gets really humid  lol"
1752444159,"love","jenvan","happy mother's day mothers."
1694533777,"happiness","veggiedelightxo","happy bank holiday monday twitter! bath time, spring clean, movie marathon , lazy day"
1753569150,"neutral","missmausz","&quot;Mamma Who Bore Me&quot; hat es mir echt angetan.  90210 lï¿½sst grï¿½ï¿½en. ^^"
1694421024,"empty","RobertGreer","@godskiwi lol  I'm sure it would be the most kick azz version we've ever heard!"
1961063064,"worry","circa1908","@CharPower  I gave up cable in these tough economic times.  it was either cable or shoes, and you know what cable lost"
1960296250,"sadness","ladylogan","@SuFiGirl35 well that's no way to start the day off !!!"
1960327138,"hate","ShawnKing","@jojeda I'm a minute in and I want to strangle the used car salesman doing the presentation. Is he related to the ShamWOW guy?"
1963755464,"surprise","mrs_mcsupergirl","@FreyaLynn they can't be in their carriers anymore?"
1960633664,"worry","mony06","My sisters in laws house, car and tree got hit by lightning last night! Aint that some shit lol its on the news, awww me sorry"
1964627519,"sadness","saxychicka","Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I'm already dead tired = very bad."
1753094756,"happiness","whitsundays","@BarryManilow Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol"
1695767378,"empty","laurenwhitney","@mikerosenhouse did you run into someone I know this weekend?"
1694256749,"neutral","IanRobinson","http://twitpic.com/4jalj - Morning world. #healthyliving update. Weight this morning 82.1kg (12st 12lbs) Going in right direction"
1753219070,"sadness","brittneyjean_","@davecandoit dude that honest to god happens to me all the time.. minus the trail mix."
1963548540,"empty","cmkraut","@shelbyelizabeth hasn't shipped yet  I won't get over there until at least 7. I'll call you."
1695190571,"happiness","DutchReaganite","I'm a 100% Reagan con according to this quiz http://quizfarm.com/run.php/QuizRunner"
1753157491,"love","IsyScandalous","Good morning guys!  Dont forget: Today is mothers day! Mommy? I LOVE YOU ! Youï¿½re the best &lt;3"
1965278605,"enthusiasm","meeey","Come on, man, give me some slack!"
1965326794,"surprise","skhensley","@PassionMD I could see your quote but not vote for it??"
1751323570,"love","MaraMcCann","http://twitpic.com/4w5t6 - on my bike"
1961370877,"neutral","RevJArthurRank","@Rambleredhead I think I'd be like Phoebe's mom on friends - Stop the movie before the sad part."
1751786286,"surprise","Queeny_Bee43","Gonna celebrate Mothers Day with the family but gonna start the partying tonite"
1957052211,"neutral","echothirteen","Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
1753649371,"love","crazytwism","@kaushal i am a bit more curious: how much did you pay for it?"
1695546329,"surprise","acake2","Excited about having an empty apartment to ourselves for a little while"
1695620514,"surprise","neonbetch","may the 4th be with you"
1957231837,"neutral","Praxilla","Gotta go back out there."
1694929878,"neutral","PhotoAlert","@foilly Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos!"
1753500236,"neutral","Toxic_Concepts","@TheEngTeacher it's always time for coffee"
1750931579,"empty","AnntasticLV","@Krucial nothing just joined up"
1694533350,"fun","NewRN99","is getting ready to start the work week...work 2 off 3 then work 3 more. It's not bad  Have a great one everybody!!"
1960451786,"worry","trinityl","is sad she got her plans cancled"
1965677919,"worry","the1air","Wishing it was naptime"
1753199223,"neutral","Jenice78","I'm realizing I'm horribly awkward."
1694348182,"love","LaurineG","@lynajonas http://twitpic.com/4fnaa - haha love you two girl"
1964005884,"sadness","faithie16","I have to work tonight  But I get my paycheck!"
1753551897,"neutral","johankoerts","@jequalo tweeten maar"
1957029634,"surprise","maddy_1212","my gap year is going so quick"
1957518896,"worry","Jack_O_C","...I have to study ...."
1966251133,"sadness","chylalyla","working on diffusing that irritation but this traffic sure isn't helping  mother F! it's always real bad the days th@ i help plan stuff"
1964244100,"sadness","Loois9","Omg what is up with parents today !  I've been fighting with mine"
1695250815,"worry","Bptbtrfly","you can see the coffee table again!! @dagnyreardon...so when r u cominging  over 2 insult me into cleaning the rest of the house?"
1965684631,"sadness","highonlife24","seagull hates me and im utterly depressed about it. i miss him."
1751175948,"neutral","CeFuego","Here are the cupcakes I made.  http://twitpic.com/4w425"
1694552279,"worry","linnetwoods","@paminnewzealand Hiya! You might want to delete and retweet - the link to your blog doesn't work"
1751360169,"neutral","Kaelynnwilliams","@chictopia it's ok because one of my favorite movie series is Star Wars. That makes me more of a dork than you"
1751104307,"happiness","mechristopher","@jennyinmaui I just read your twitter bio. Love it. Very clever and cute. I'm all about smiles."
1695221212,"hate","nickmonte","will be very hard to go back to work this morning- 4 straight days at disneyland tends to do that"
1753870966,"neutral","StephanieJayneP","@lindseyrainbow save me one"
1695618467,"love","kyleatkins","enjoying listening to the rain fall as I prepare for a conference call at work.... a meeting later today, then to relax tonight"
1966406654,"worry","strangelynormal","argh! my embouchure= FAIL! makes me sad"
1962380550,"sadness","talulala","@McDayDreamer some..and some not  only my 2 best friends go to the same school..the others change schools."
1960599083,"worry","MSMASSIE","@alshepmh yeeeeeessss I can't wait! Too bad I can't drink"
1752618374,"love","XaethyxV","@ all mothers, Happy Mother's Day, at all non-mothers, Happy Sunday, the 10th of May."
1752672546,"neutral","kittieli","Making egg tart &amp; Chinese egg pudding. Yum"
1963056734,"neutral","unworn","@shradhac uh oh"
1966113748,"worry","AmberForSleep","My mom has annoyed the living crap outta me, so now we're on AOL Radio, looking for Brooks &amp; Dunn."
1962570622,"surprise","jedstur","@marketeson damn you and your hot weather - it's freezing in Oz at the moment  I miss summer.."
1961451518,"sadness","HannahLeigh92","left the inn  now im at school. dang its straight up dead here!! [&lt;3Hannah]"
1964624894,"worry","vanes","My big mistake for today is falling asleep while i got lots of things to do"
1753155565,"neutral","aayushsoni","@limeice arre main toh bakwaas kar raha tha. Sunday morning bakwaas"
1694400563,"worry","laurawrsaurus","@player112345 Good Morrow! How are you this fair morn?"
1753745242,"neutral","deepakshenoy","@sohamdas I agree - they will start - and I forgot, all that news is HT @sohamdas"
1960257465,"neutral","hoozle","@beardoctor I really should put up a pic, I guess."
1694588100,"neutral","dan_ashcroft","IDIOTat)gameszombie you're welcome  Th*nks for the follow back. (stonedbuzz) #IDIOT"
1962772501,"neutral","richardarussell","At minibar... listening to politics  maybe some tech starups soon?"
1752592073,"enthusiasm","LanieW","watching a youtube vid of @jonasbrohters sing paranoid live  @njbond007 is so cute when he sings lol"
1752226788,"love","Doomed_Vampire","@Jason_the_bear  I love  the names!"
1957492389,"surprise","Miriam_met2xi","Back at work.....too much email in my inbox...."
1964791964,"worry","farfithriyaani","Home Sweet Home by Carrie Underwood makes me sadd"
1963744022,"sadness","illustar","@randiellen03 Nofair! My BK only had Uhura and Nero left."
1958044798,"neutral","palomaaarawr","@JackAllTimeLow wish you we're coming to Perth"
1695411751,"enthusiasm","carriemrobison","@battle4acure Hey!    Good AM to you too!"
1753678802,"love","Erychan86","@SongBuildersUK wow is a good idea... but the b-day was yesterday and I already took him a present! Thank you anyway!!!"
1962598914,"neutral","SteffanyV","looking for my littlest tsutsu..."
1753138831,"love","Gemleo25","@mini_ritz thnx sweetie  how r u this evening? xo"
1753600697,"sadness","JennyFanpire","Really tired this sunday morning  xxx"
1753694279,"fun","shassyn","my first moms day as a mom  now im off to long island to see my mommy  &lt;33 HAPPY MOTHERS DAY!!"
1694685220,"neutral","huddlesuz","@yiannopoulos  But I like it"
1695219903,"worry","Kudoskookies","@HerbsandTea Our garden has never looked so good thanks to all the Spring rain. Of course it helped that I spent 4 days weeding it"
1958087876,"sadness","missleandra","I can't sleep without him nearby"
1965949231,"worry","catooey43","Man! I need to make-up that $35 loss.. this is why I'm going to hustle this weekend AKA not going to have a nice, relaxing weekend."
1963200788,"sadness","iDream1","All done cleaning! Taking a break...OMG my back hurts"
1957377577,"worry","EmmaGunders","@JohnGunders I want Ulead back, it was awesome and it worked. But unfortunately it's only for PC"
1694201332,"neutral","uxebu","Signup for Dojo workshop in Munich (http://tinyurl.com/ct83ub ) ends today. Hurry up"
1966406992,"worry","ZackForsberg","@itsjenwilliams Im at work!"
1960123382,"worry","mau555","@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day"
1965012646,"sadness","LBoogie5","Finally got my money. Too bad it goes to bills"
1753695582,"worry","slipper_gee","@Elliecopter_ rofl im glad! haha yeah me tew! but usually i get up at the same time and just spend more time on twitter! tehehe!"
1965249326,"neutral","LukeStratford","@AKARA it was hours ago i came in.... and it's only now i realised when i went to buy something online"
1695510948,"neutral","screamingeagle1","@solutioncoach  Great! I'm glad you enjoy them  I hope you have a GREAT day"
1752591120,"relief","sevennrose","I would rather end up heart broken then have regret because i didnt take a chance"
1694587947,"neutral","PeteMoring","R-T @michaeldunlop 30 Cool Things For Successful Entrepreneurs To Do - http://bit.ly/8w7iQ - Please Share"
1960755212,"hate","girlingrey","i hate the biatches of this world"
1752797473,"love","RainShadowVA","@ShawnRobinson thanks for the follow, your family photo is beautiful  happy mother's day to your wife!"
1751070800,"neutral","larrywarren","@FeliciaSlattery ease of use, better camera, syncs w/iTunes, smaller (I looked at Storm), more eye-appealing &amp; not clunky. -just a few!"
1963495155,"worry","Loteez","man iCant send love on Bebo. Cuz im on Skoo Comps. UGH! thiss sucks."
1966202158,"worry","VolunteerGlobal","FCKeditor is giving me problems! Posts just fine, but only edits in plain text! Help!"
1753870519,"happiness","CharlieBanks","jolly good last night"
1751325301,"worry","xtraordinaryann","@slapmaster i know i really wanna do some more stuff im out of school in the next week so ill have a few free days a week... ill hit u up"
1961489793,"worry","Macspew","not eating lunch with my wife like I wanted to"
1753117527,"surprise","jwhof","@MarkMayhew True - to each his own  I would let my sis do what she wanted. Work or I'd help her. Up to her, really."
1751249926,"neutral","GallifreyReject","@DanySpike @Gen22 psst new blog up.. comments me likey"
1961465084,"sadness","napalmkristi","@MattyP_654  it's this damp weather..."
1694366589,"fun","stephenhaunts","I think today I shall listen to some Gary Numan before starting some remixes"
1965390403,"worry","xHaleyNicolex","so  im really borde and i dont know what i should do."
1695657113,"neutral","imseth","@bubblegumneko What are you doing up so early?"
1957196074,"neutral","Lyoung6168","@mrskutcher just checked library website and girl with dragon tattoo is checked out"
1753501223,"worry","taltalk","@taltalush I have both her CDs and know them both by heart. Really, Tal, you think you can intro ME to country music?!"
1965368166,"neutral","rapsli","trying to fix some weird query"
1750965177,"neutral","JoButta","Out with Bre, Jimmy, and Jon P?"
1695219900,"neutral","LegendLush","I meant to say that I have created my profile on twitter lol, I will begin twittering today  Thanx 4 all who showed up to Jay Bday Bash !"
1752592794,"neutral","minxuan","@tshein the iphone"
1753518259,"happiness","LindyHopGreece","good day to all of you!! Another lindy day today! Level A, B, FREE tester at 20:00 (Olympiou Diamanti 25, 6th floor, Thessaloniki) !!"
1694035106,"happiness","cesface","Ay dios mio! 2 weeks left of college!!! AH CAN'T WAIT!!"
1963317469,"surprise","kevbow7","It was sunny when I entered the sub-basement.  Now it's raining."
1965081590,"neutral","chachizel","@djjamminjoe that's cold"
1963965717,"neutral","katydesigns","Going to the Plum for the Final Happy Hour of JA&amp;G...they are finally closing their doors."
1961892602,"neutral","rebekaaa","why is it so windy?"
1695107162,"neutral","sparkica","Zen-related stuff: &quot;Go with the flow.&quot; Very easy to accomplish - it started to rain, so the rain will flush me away"
1966337491,"sadness","HarleyMama41","@suncito hi there! got off comp. early last nite.  saw u weren't feeling well..   hope u r better!!"
1965937911,"love","mstultz","@UKTeresa You've made me look at old pictures of my cats.  I want them to be kitties again"
1753838703,"neutral","sarahlay","@ChimeraX *Hand up* Me, I'm going  #localgovcamp"
1965296295,"love","Emmavieceli","@johnreppion awww  I'll let you off - but you'd better be there for my next 30th! XD"
1694258553,"love","Mahmoud_","Don't Think Twice creative blog. Cool stuff. http://www.dontthinktwicecollective.blogspot.com/ @karensaba thanks"
1965502426,"empty","xOtakuDanx","Midnight ice-cream weather! So damn bored"
1694627626,"neutral","kerri_louise","On the way to my aunty's"
1965312247,"worry","iFroggy","Realized that ManagingOnlineForums hasn't been reviewed on AMZN in May! I'd love if someone would share their thoughts! http://is.gd/JolG"
1960633762,"sadness","toolboa","@joeburkel Looks like they dialed it in a LOT...payed attention to all the small but important details in gameplay...still no blood tho"
1752917807,"neutral","djR3Z","@CaMabigail Yes ma'am lol. I'll switch to my inspirational side"
1965325781,"fun","andrew12115","Watchin 'how to lose a man in 10 days' wiv mum  lol"
1966199450,"worry","xMalaikax","aghh mann i missed like half wowp, nd i dont like to start watching things in the middle of the show, i forgot to record it, im maddd!"
1752846468,"love","ThogoriwithaT","I love my Maitu. N she loves me. Happy mothers day mama!"
1958065074,"enthusiasm","ayeshabilqis","i miss justin timberlake's voice. i want him to make new album again"
1961886503,"sadness","guppu","My parents withdrew permission at the last moment, I am not going along with tomorrow's SAC trip to IDP camps  #Pakistan #IDPRelief"
1960191284,"worry","mastergara","Searching for Dr. Scholl's sandal inserts for men. It seems they only make them for women"
1695278492,"worry","Jellotime91","I wish I could sleep forever"
1965816525,"sadness","kellacollins","@GrowWear Unfortunately for us it looks like there are NO funny people on twitter  Should we move to FB or start our own...flitter"
1962148490,"worry","chachachica99","Creased my nikes!!  ohh well... http://twitpic.com/66zfd"
1751033219,"love","tarcie","Alexander Ovechkin is definitely my new favorite NHL player"
1962472420,"surprise","petermcgilldj","burning cd's,,,,,,,,, fucking outa blank disc's"
1695545617,"happiness","jayehaynes","yay for my very last class of the semester!"
1965334856,"worry","iitsJessbabyy","Wow, NOT free WiFi &amp;&amp; you have to pay for parking!? Reduculous!!!"
1753332219,"relief","laurawrsaurus","you are acting like 5 year olds   @player112345 @Carole09"
1957029111,"sadness","InNoSenseLost","@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards..."
1694626030,"happiness","Randumzlover","@igortizz hahahahaha u look really good in ur picture"
1753599827,"neutral","homebasenyc","en route 2 the airport!! la bound"
1962776332,"neutral","Nicolaarthur","So tired &amp; ready for bed!! Really in the mood for salt &amp; pepper chicken wings &amp; noodles but have no money on me for a Chinese!"
1960270104,"worry","chris_topher","@cccaaasss what's wrong?"
1695029575,"neutral","Osfer","@zaroi Dammit, you beat me to it"
1694222435,"worry","Jinxie_G","Back home from the Wookie household. Now to dive into edits on Nemesis.  Or maybe I should work on Dusk of Death. Hmm..."
1964972995,"sadness","mstiffanyu","Pleeaaasee come out sun"
1957359624,"happiness","iamjhernandez","I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!"
1963476994,"worry","jlynn4","@smdarie Ahhh I miss you!! I had DQ the other night without you...it broke my heart a bit"
1966192686,"happiness","eperryman","I love it when it rains on me when im golfing"
1964883841,"hate","sexyredd90","The only way I'll feel safe is when he's finally in jail where his stalker ass belongs!"
1751573856,"love","snikinnub","Happy Mothers Day"
1694686353,"happiness","agileguy","Lovely walk this morning with the missus; drizzle didn't matter"
1964660672,"anger","ChasityBelt","And you could have it all, my empire of dirt! I'm in a&amp;e with dad I'm freezing fully shivering Every1 else is warm  no fones allowed ffs!"
1961367924,"worry","skyelux","my little booboo is sick"
1695106326,"neutral","SARAHMORRMORR","just thought of a spanish name that she will pretend to be one night out: Ariella Gonzalez. like It? don't care because i do"
1961189005,"neutral","parttimenerd","RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It's like Sophie's Choice!"
1964680138,"fun","dIAM0NDsHELLs","@COVERGIRL6 man i need 2 find a siitter Val still aint fuckin wit me  LOL"
1694978582,"surprise","saruhsapien","@lyssaloveless I wish they replied to us. July will be utterly amazing!"
1752965048,"happiness","WookieeChew","I still can't believe the Matt McCoy interview got 255 views!! Twitter truly is....AWESOME!"
1752502744,"relief","ayoitsinkley","Tired as hell...long ass weekend so far, chillin wit mi madre 2moro"
1694185054,"neutral","radiomann1","@chirstey Gratiss"
1964624437,"sadness","Johkool","Loving the new skype! Especially for someone like me who lives half a world away from home!"
1753759375,"love","OMG_ITS_BRiNA","Sleeeping ; just had to say Happy Momdukes Day"
1693956612,"enthusiasm","i_can_deal","@souljaboytellem holllaaa.. i dont know what ur up doing but im trying to finish up some work for school... bout to go to bed though"
1965448813,"worry","Jessica1567","@mitchelmusso i wish i could call you but it will cost a lot  my parents wont let me"
1962808058,"neutral","katiebarrowman","Ug. Full of cold and in a dark pub. Want to go outside"
1960544150,"worry","KevMain","Moving office tomorrow after 3 years at this one, its a sad day"
1964738680,"neutral","sofia_xoxo","@camila_bmac I knooow, I want to sail"
1751713710,"neutral","marineezy","watching laura's nephew dance"
1751288725,"love","c_arol","so star trek pretty much rocked my life ... oh wait, it DID rock my life"
1960499527,"neutral","laughalot66897","Woke up and watched Jon and Kate plus eight. I tried to pretend like they were still a normail family"
1958042381,"worry","sausheong","In KL now took wrong turn after Sg Besi now jam in city center"
