"tweet_id","sentiment","author","content"
1694626371,"relief","jochaguevara","@DD_Lovato Never been better thanks  what are you up to?"
1694727799,"relief","vickyscuteyo","yay my research paper is finally 4 and a half pages&lt;3 not going on bus was not bad after all"
1965294973,"enthusiasm","whatsvickydoing","When are @alyandaj gonna release another album already?!? I miss them"
1965455765,"enthusiasm","amberripley","@TweetTwang gotta check with the bro on that...and mine is a girl"
1963900108,"surprise","willpolley","@pocketnowTweets no labels?  Sorry I know I'm really needy."
1966295810,"worry","sthomas785","Lol I mean hey! That's mean"
1751818871,"happiness","TheRealDJames","@penguinsnews Go Pens go, Gino Wins it for the Pens"
1753238323,"worry","itsmemcee","im such a sucker for great cottys"
1694588558,"sadness","Cazzberry","@iamdiddy If I knew it was gonna be this kind of party, I would've stuck my dick in the mashed potatoes!"
1963005295,"worry","karlibby","@stephxrawr ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal."
1963393635,"worry","robinjsam","Hmm, $25 to see the Decemberists, but I have to go to Raleigh on a work night... or $95 for cheap seats to the Bolshoi? Probably neither"
1752987462,"neutral","Olya24","Somewhere in the center..."
1962065722,"neutral","AmyStar92","So Bored. Firday Evening And Nothing To Do"
1958054216,"hate","baldeggie","Hey now that I'm on a roll everybody in twitter-ville is sleeping  grrr I never WIN :/ http://myloc.me/1Y2J"
1964628596,"sadness","synchroanna","have to change practice pools, someone threw up in our normal pool"
1753434076,"fun","HelloLizzi","@ohaiijess it would be cool if they had people make videos of themselves miming the song and make one big video  so EVERYONE can be in it."
1965877381,"hate","dottydee123","@MirandaBuzzfans dont worry, i will. i HATE it when nobody comments on my pics"
1694258339,"happiness","hiway","@DeepaPrabhu Thanks and thanks"
1694438427,"neutral","gazmonster","I'm tired from walking my dog hmm maybe a quick snooze"
1964977726,"sadness","yvettekelley","@H2_TheMovie That's what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest!"
1957364890,"surprise","jelaniharris","I thought that there was going to be another Def Jam Fighting game, but then it turned out to be crappy karaoke game. I miss the fighting"
1751681679,"surprise","meatstack","@xmainer1 heading over to xbox  will go shopping 2morrow"
1750965433,"fun","Jen_whittsend","Star Trek rocked!  It was WAY better than I expected"
1962695175,"sadness","pinkfroggg","Guess I'm gonna try the nap thing again 2day, but since my kids haven't cooperated with it yet this week I'm sure 2day won't be different"
1964288879,"neutral","CC2cute","@roxxy89 nah is next week honey ma fault for confusin u"
1752896854,"surprise","Songstress28","@JonathanRKnight you're so gorgeous!!"
1960386618,"neutral","FrancisViner","It's a windy and rainy day"
1694769957,"neutral","windkoh","@limyh No problem. I'm just sharing the whole list to you."
1961244696,"worry","mimsigiggles","getting ready to go to IKEA. All alone cuz no one will go with me"
1751105553,"worry","contactabe","@Migg But I can still putt 30 yards longer than you can hit your driver"
1965943993,"happiness","rissastory","hm i'm happy but i want to join drama practice today !"
1965330794,"worry","BlueDayDreamer","@jeweljk I can't get it to load for me."
1957172292,"hate","sylverxrainbow","Its weird being at the guy's house without them here. I don't like it"
1962384767,"surprise","shalinique","@ClaytonCalhoon I know, huh?"
1752726389,"relief","ashleyspassion","is about to make a nice cup of tea and pop some benadryl...long day...stay positive twitterbugs...goodnight!"
1753435973,"happiness","theweird1ne","Happy Birthday to @AndrewGirdwood !"
1963785107,"neutral","itsgnatyo","Iis working until 4 now and really wants geordanos thin crust cheese, black olives, peperoni and mushroom pizza"
1753836085,"hate","sonicalpha","@GeminiAngel24 lol, my current mp3 player is a brick. It would be nice to have something slim"
1961035467,"sadness","elleninidaho","is sitting at home wishing that i didnt have to work today. ask for it off and still have to work"
1694767689,"enthusiasm","JMIKELS","Goodmorning world!"
1957273413,"sadness","Shitfuckdamn","@Trentskers Pfftt... I wish. Don't have time though."
1753400601,"neutral","kasey79","@wicked12 Have a good night and thanks"
1964146328,"neutral","hellokatykaty","In Yucaipa. Gonna watch the game alone or what"
1695618458,"relief","1critic","@wendyyoung Damn. She got it on the first try."
1695693005,"neutral","maylingzhong","Good Morning"
1753790164,"love","alidoki","happy mothers day!"
1752699031,"fun","BigBK","a band from Hawaii with a Sublime sound, so all you sublime haters can just move along  ? http://blip.fm/~5yy4n"
1963411599,"worry","austin123321","SCHOOL IS FINALLY OVER NO MORE TEST OR WORK YES!!!!!!! But im gunna miss alot of ppl"
1962382738,"happiness","zellyboo","@sheszladii  LOL! Girl that video disturbed me  and I love the hk theme too cute!"
1962015812,"enthusiasm","dirrrtaayy","workin at la bootay... wheres the warm weather at???"
1752849393,"love","suggabrown","i'm just sooo in love....i think"
1751177832,"love","jadeeisabel","happy mothers day"
1694292886,"worry","tonirox101","is obviously getting bored celebrating summer! ) And now listening to music and eating some pizza."
1753416257,"neutral","MitchPerry","@VeritasUnae hahahaha. im listening to my iTunes library, a bit of Sonia Dada atm,  ITs good"
1963268183,"worry","ebzworldwide","@LisetteRosalie the worst kind of news"
1961530579,"sadness","nicolelphillips","my computer at work is not working...booo... need a new one!  TGIF!"
1957093069,"happiness","StoneFoxapparel","My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes."
1693995083,"fun","cheapcheapcheap","@SashaKane I am absolutely craving a brownie with ice cream right now. FedEx some over!"
1960196306,"worry","Fliss88","@Emz2009 so sad emma  u sad to be leaving the show? xx"
1963710608,"neutral","MadisonJean","@MikeyWags srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work"
1963407563,"sadness","emahollie","it was actually so hot today ..the sun has got his hat on . every one has got a tan except me"
1694977878,"neutral","brunsvold","@brendandawes yeah, it works better as a command"
1957381185,"worry","twinkljiawenni","When the weather's... ugh, something like asthma. So, yeah, Ventolin."
1753886147,"surprise","Foggie47","@ethmet Hello  ...hehe yup we sure do ...lovely to 'see' you xx"
1752590004,"love","godlesswoman","I have been married 1 year to the most wonderful man"
1695028287,"neutral","asiakasprzyk","http://twitpic.com/4jffz - Haha.. This is me! In my bedroom."
1960489983,"surprise","nadinenatalin","says ptour2 tom.  hello school again. shit! http://plurk.com/p/x15fh"
1752941794,"neutral","christine_marie","@LetterstoCHRIS Tell everybody I say hello."
1960460785,"happiness","Shatae","Vacation over!!!  Looking forward to the next one........"
1962231573,"worry","neilhughes1","Yorks V Lancs on the telly. Not going too well for Yorkshire."
1753568098,"happiness","Spamotics","Good Morning  i ate pizza for breakfast"
1751820823,"happiness","AmandaPaigeW","@alidg take me with you!!!  Have fun!"
1960512487,"surprise","izaartillero","@luzy_artillero Hahaha. Sana someone's selling the full version of &quot;Coding Workshop Photo Recovery Wizard&quot; CD! Demo mode lang eh"
1957399970,"sadness","ThePartyBand","Wrong button  ... My music biz building that is."
1961120105,"worry","LolaAM","I didn't go to the gym today and I feel bad"
1695884052,"neutral","Lsaid_what","@Pink Hey lady, will you be coming to Canada in the fall? I'd love to see you in concert some time! It'll be my 1st time!"
1962820988,"love","thesoftskeleton","@SometimesITweet, totally worth it!! great movie cool 3D glasses! i miss ya! and i miss @jesicawesley  and i miss new york too"
1960456079,"happiness","lorikdd","Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!"
1957183021,"worry","hutchouse","PLEASE MAKE THE LIVECHAT ON SATURDAY CUS I HAVE TO GO TO SCHOOL ON WEEKDAYS(5/6 AM here)   @Jonasbrothers"
1694513163,"love","cathrynmarshall","loving Mondays for so many reasons!"
1753138008,"love","SkinnyBitchBook","@karaokevegan Happy Mothersday"
1963588265,"neutral","linarijkhoff","Photovia novusnovendo) ï¿½o_0ï¿½*giggles*ï¿½who am i kidding? heï¿½s probably gay  but def my type, hey now! http://tumblr.com/x2k1wgbpm"
1963150276,"neutral","celticblde","Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not."
1694276070,"happiness","nurseaubreezy","study all day.  just finished my care plan.  hungry as hell!  ima go treat myself with a burrito, for a good days work"
1695442779,"happiness","Chelsea_Bevans","Listening to olivia play!!  lol!"
1752645399,"hate","lykeomgew","Sam can go shoot her self."
1694273079,"worry","aidapk","@TiaSparkles  Yeah, I should at least try myself.  Have a good night &amp; visit with the Chiro tmrw!"
1965266715,"neutral","HanaStephenson","@mitchelmusso do you have an england saynow number? Because i cant call the us one"
1750999610,"worry","amandaip","Rewarding myself with dinner at American Dream pizza on the rooftop terrace. Perfection  got 7 pages done on the prospectus!!"
1752699158,"surprise","asiabillings","is 99% sober at Brittney's with Becky and Brit  &lt;3"
1752157030,"relief","1Handprint","Time to put the weapons on the charger for the night.  Sleep tight"
1958061037,"worry","nisemonolabs","Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why can't I have more? Lame."
1751572218,"happiness","meeaghann","FIFTH RUNNER UP  at keg with @kirsten95 , @devonshire94 , hannah, darian, fiona, &amp; phillipa"
1693957612,"neutral","MarreNoel","Monday is here, One more day"
1753789740,"surprise","RiRiFenty","@Beautiful515  thats awesome!"
1957195915,"neutral","karinb_za","@blindcripple Good idea Brain, you can't not be on Twitter..."
1957259948,"sadness","Mercs","Wookei why did you never accept my psn friend request"
1753819606,"happiness","rawrhunlachia","finished essay. dinner went well me and my brother acted like kids and had spoon fight  then fought over who woould sit in my sisters lap"
1752089440,"love","The_Tech_Update","It is officially Mother's Day! Happy Mother's Day to all!"
1963961867,"neutral","PinkTribble","@PaganVixen I was a kid during Tom Baker/Peter Davison. So I'm very much torn between the two. Tennant has been amazing, I'll miss him."
1694979600,"fun","Tarale","@ambermatson MUAHAHAHHAHAHA...   well, maybe they think I'm crazy or something. I haven't scared @williambloody yet though"
1752125628,"neutral","arghie","@Sapient OK. good to know."
1966212221,"sadness","Lexi_sd6","ok, twitter doesnt like me   i must be really dumb...how do i send a msg?"
1963387182,"worry","heyycassy","@mileycyrus EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOESN'T WORK AT ME I'M #FRUSTRADED :@"
1752473706,"fun","thiendido","@MatthewHass008 Love that she couldn't just stop with one picture! First one is priceless, but the speedo is great, too.  Kudos to mom."
1695731220,"neutral","JoannasFoto","Ready for Mother's Day? http://tinyurl.com/dcgeyv"
1960535604,"sadness","BonesCrazy24","Sorry if I'm unsociable I'm loading up stock in the shop, mums making me"
1962808293,"neutral","MiSzJAcXzBaYBeE","@BossTutie I said hi to u"
1961141509,"worry","timscythe","sad day... told my students this is my last year here... a lot of crying since.."
1694856201,"happiness","LauraPls","I'm still pumped from the concert saturday. 17/7/09 here i come"
1963114800,"worry","inmanyways","@SophieeeeLouise How do you vote? I'm on the website but can't find how to vote."
1956982383,"sadness","Ameeee","@maternitytees Aww  Onward and upwards now, yay! Still sad to leave I bet."
1963499784,"love","bodomknight","gosh today sucks! i didnt get my tax returns! im so upset cuz now i have to miss my best friends wedding in washington...lame"
1751429681,"neutral","danjiefang","Is back in sunny 95 degree weather though"
1966038790,"sadness","paulwoods","Thank you Google for your Adsense Payment.  If only the Aussie dollar wasn't as strong"
1957005713,"sadness","smilyross","@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones)"
1963325441,"worry","mihaitodor","@bobbyvoicu Now that sucks...  P?i ?i s? ï¿½n?eleg c? Jay Leno nu va mai avea o alt? emisiune sau ceva?"
1695767124,"relief","sawickis","@MonroeOnABudget thanks for the link love yesterday by the way"
1966167057,"neutral","marlacarissa","Anyone want my chocolate nutella mochi? Its just gonna go to waste"
1695081649,"surprise","wiganwardy","finished work @ midday, had kiddie dinner ... now have no get-up &amp; go ... ah well it's bank holiday!   #fb"
1964957430,"worry","faulko1","right im out of here peeps.. i hope @twitter fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail"
1751921392,"love","lephova","@o0CHiiNKz (blinks fast) its better now ... Lol thanks :-*"
1963202849,"worry","SheBangz","@Juggernautt I broke my ipod"
1966205498,"worry","richardm82","has a broken iphone"
1753348161,"love","AngieMacaroni","@sumtxkid loved our lil tent-side jam session/mosh pit!!! EDGEFESSSSSST!!!"
1965273154,"surprise","paranoid_","@LaurenConrad I can't belive you only have one episode to go  xx"
1752723286,"worry","cesarl","@Nemone1 going to imax @130am"
1965278280,"worry","savvybride","@thesmartplanner I so wish I could go to your blogging bootcamp in Knoxville this coming week! I'm so close but yet so far."
1964598425,"surprise","DrewDrew2009","wondering why my boyfriend hasnt called me for a week.. . i think the end is coming for is..."
1694272626,"hate","cookiemonster82","@LiliCosic i'm good-making a list of things to do today.I have a week off in a few days,I dont want to be doing these chores things then!"
1963371198,"worry","kimkoster","my entire body hurts.  shower, hot tea and tv please.."
1752125277,"fun","BrandonCarlson","Working on the store's Facebook group, getting ready to relax and play some 360. I'm thinking Mercenaries 2 tonight; Me likey explosions"
1957565783,"neutral","leeveritymusic","Tummy bugs are lame! Got about an hours sleep if that."
1695163037,"neutral","yoyulia","ey twitters! home again from school, and i'm still cold. and i haven't planned nothing today.. just take it easy"
1962996830,"anger","niassac","bout to go to work with a wicked sunburn on the chest."
1753274138,"love","commonsense4","Happy Mother's Day to all the mothers out there! Do have a good and enjoyable day"
1963903233,"neutral","j3cubed","@Critic6881 lady thinks shes watching scrubs... delusional.  shes bailing on our plans"
1964059968,"enthusiasm","kelllo","maybe going to the movies later? ik gay"
1957007167,"neutral","Dillontate","my last tweet didn't send  bad phone"
1962136739,"love","jamerie","@Irish_Jean awessomee! cut my hurrr i give massage? orr alkie? or foodtour? yeaaah! &amp;i'll pray for ur cousin"
1962323212,"love","JazzyFiierce","@StylistaMunchee I lluuvv u too..  ahhh im gonna miss u evenn moreee! lol"
1750964123,"love","iCarluccio","I completely forgot it was mothersday today.. Lol  Happy mothersday to all of you beautiful mums out there!"
1965831301,"worry","laborracha","@gregorybayne I'm so sad I wish I was going to"
1694626358,"empty","SerenityLove","@BenKasica Iowa is like that sometimes, it gets frustrating."
1693974670,"surprise","lesservoice","endless streams of tea~~~~... it's a holiday day here... how do I know? it's raining"
1752774068,"worry","kidyungn","@KrissyKris725 well wassup than dont be scurred now! lol you'd probably like it if it came to biting!"
1965268275,"sadness","Adair82","@deanm1987 Hey twit! Just watched poor Holly on Britains Got Talent  poor thing!! People are so mean - she only a 10 year old little girl!"
1694903796,"love","CaraaLeah","@emilyosment http://twitpic.com/48gy0 -  He's Well Cooool ;) Lovve The Ro&amp;Co Shoooow"
1752873608,"love","fuseboxradio","@MistahFAB Peace Bro, thanks for not just the music, but proudly representing as a father all over - Happy Mother's Day"
1965839418,"hate","vi2section","@IsoBan ... i hate it so much."
1956971206,"sadness","brokenangel1982","So sleepy again and it's not even that late. I fail once again."
1751952700,"neutral","Peasinapod","@flybabymoni Well the one thing where you lay on the floor I couldn't do all of them....I'm very out of shape"
1963113507,"boredom","minxieme","Eastenders is always so grim"
1694812451,"neutral","Fitzchev","@Lagaffe it's just one day... do a week of 60hrs to compensate"
1753664630,"hate","BudgieUK","@gailtwist I hate doing em, but get dragged here by @emzmum... at least it's a beautiful day"
1695003368,"fun","LindsaySyl","Monday mornings couldn't exist if it weren't for some hot tea."
1963340474,"love","A_Bix","@Alexandria_Lee I loveee and missss my annie!!"
1961088852,"happiness","lunajadeX","@dreamobscene I know how you feel  Have a lovely relaxing weekend!"
1752620188,"happiness","lindaSOAD","@SamBennington  cool  you are here too  hi sam  how are you???"
1966076616,"worry","vincent_ryan","@knw3 I watched it all online. http://www.musicistheheartofoursoul.com/search/label/Niptuck has the last 8 episodes of S5"
1695545390,"happiness","Madonnamit","is gonna go yoga-ing with a jumbo cup of coffee!!!!! Thinking about it is making her very happy!!"
1753517374,"happiness","tirzaroemokoy","i dyed my hair back to super black again!"
1961416554,"neutral","ritwik1st","From twitterberry moved to ubertwitter - suffered from BB cache errors"
1753198788,"worry","methodphoto","@wildmanrouse cool shot!"
1696219365,"love","Kirstyy09xX","@gfalcone601 you happy that Frankies back from France  xx"
1752352280,"happiness","nickbeaver","@ultraviolet10 the only thing I know about star trek is the joke from tina fey's twitter, &quot;may the 4th be with you&quot;"
1696001999,"relief","MsJBell","@ROBsessedBlog At least he's in breakthrough performance tho. I just wanted him nominated in his own category"
1752476439,"fun","Paul_PP","Enjoyed Star Trek... More please"
1957579637,"worry","Stephny","@julsey I should be asleep  trying to be..."
1752895814,"happiness","crystalleexd","@xxcharrrs aw anytime, boo. I realized that all I need to have some fun are you guys.  We should change our pics to the poofy hair ones!"
1964250109,"worry","jamiefishback","@cartermason bummer, bro, sorry to hear that"
1753155325,"worry","rockerlp","@RedJeans542 I have to pee."
1751000078,"neutral","tequilakitty","@corie_michele thanks for that...am now following them...love good causes"
1753838677,"neutral","akr93","Happy Mothers Day  even though its not in the uk lol"
1963708497,"worry","Skylten","wtf happened? i have no feed"
1957554604,"neutral","brookedanielle_","@ELJmcfly Were done so much for them, then brazilians ha! but no meh, i think they love the other countries more then the UK"
1753418920,"happiness","Shawna311","@LadyLogan Thats awesome!!  Good idea!!"
1752846727,"neutral","goodboygonebad","@Noa_Adamsky Good morning to you and thanks for following me! Cheers!"
1694531132,"love","imjustcreative","@mistygirlph thanks misty, really appreciate your support, thanks for the comment  off to spend day out with dylan down beach"
1694347053,"happiness","findub","playing with @elgg on a cool new website... hopefully ready very soon"
1694345416,"neutral","JonasLovato24","Happy Star Wars Day. May the fourth be with you. Ahh, that ones an oldy but a goody"
1694550588,"love","Drikster","@levitte: yay! it will be good to have you back"
1963080843,"worry","sebs180","I am not feeling well"
1964218720,"neutral","Remy_Foster","@ChickenStudios i dont know"
1695443225,"sadness","RickGriffin","@petercoffin Maybe if we pass a lay making the #swineflu illegal, law abiding citizens won't get it"
1961263203,"sadness","izaartillero","Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!"
1695344476,"worry","iheartbowheads","@catholicgirlyz ohhhhh with ya"
1961412612,"sadness","ella_1417","Young love comes to an end"
1963563699,"fun","dudeitshimel","getting ready to babysit"
1753381439,"happiness","AlOliver","I'm sure all you people with hangovers will be glad to know I'm hangover free  @fjkeogh hope you're not too fragile this morning!"
1751786006,"love","chemicalzombie","bye! off to the movies with jake"
1693975974,"happiness","cos1042","New @shackletonmusic single bought! It is awesome!! Well done boys!"
1965399026,"worry","loyaleagle","went to bestbuy today and found that they had pretty much ever HP except the one i wanted to look at"
1964591435,"love","bjaurigue","Cupcakes, creme brulee, tiramisu~ I want some sugar"
1960529407,"neutral","manderpoo","@ Ahhhhh FML! Classic Crime is sold out!"
1751886683,"happiness","govaughn","@PaulaCampbell Happy Mothers Day Paula"
1965979384,"hate","benclark32","i have to poop...  @sleezye89 is hogging the shitter"
1751501550,"neutral","Bhooshan","@nimbupani Divya, thnx a lot. Bt IMO it won't resolve the renaming prob? Let me know.  Now if only #apple would act upon my feedback."
1965976821,"surprise","mrs_mcsupergirl","@no_surprises no it's not ready"
1964702436,"sadness","purlingsprite","Feeling deflated. Hubby saw swing set &amp; thinks is a piece of junk. I thought I had found something good 4 the kids"
1965097763,"worry","KirstyAnnx3","bored bored bored! wish i had something to do tomorrow, especially with the weather we're to have!  not fair"
1752416305,"worry","jjademarissaa","@henrytweet good luck with the pump!"
1964983797,"sadness","rustylvnv","@TonyaRae @RachieRach3 Getting dizzy. Going to have to lower my original raise. Please don't think any less of me."
1753500505,"happiness","FluffySnowball","Dear journal, i had sex with earl tonight. It was the most amazing thirty seconds of my life!"
1753617741,"happiness","janeambrose","@fixxatedstar Aww, thank you Soulmate! Haha."
1957057586,"neutral","m_y16","love is like a war,,easy to begin, hard to end..fiuuhh..."
1965732280,"neutral","unaffected","@LDYoung I like them.  Is that weird?"
1753292261,"surprise","sassykai","Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy"
1753871410,"happiness","GretchenBraun","@agoodstein @timknapton what good role models...  i like how yinz think!"
1962375114,"neutral","merrypranxter","@justlikeanovel aw you could have played the penis game with me this morning! Nobody else wanted to play"
1753468825,"love","rmmarquett","making a Life w/o Bounds! T-Shirt for Second life"
1961246776,"worry","erkagarcia","@tommcfly I don't know what to write anymore! My mind must be tired. It's past midnight here already. Do a tour in the Philippines?"
1694551517,"neutral","michdulce","is starting her pre europe diet today  goodbye midnight snacks, goodbye iced tea, hello momol. HAHAHAHAHA! http://plurk.com/p/rplpr"
1965995700,"happiness","InstructorJosh","Not going to Suffolk tomorrow.   However, now MB &amp; I are planning a picnic on the Mall with friends Neil &amp; Jodi."
1750966593,"love","rannyboomboom","is STILL sick. But still loves revenge and the possibility of more revenge to come"
1963385940,"worry","ogreggory","@SherriEShepherd Wish you were doing one in San Francisco!"
1752674242,"happiness","HDecaf","probably one of the best surprises ever...you really are amazing"
1963417618,"happiness","stoverhilary","Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon."
1694035667,"neutral","rachellms","@machfairy dont be gloomy...go out and get urself ice-cream.or gin,whichever"
1753481795,"happiness","Tigstweet","Toasted Baked Bean Sandwiches and red wine, a perfect  sunday night dinner combination"
1694164143,"worry","sofe_","http://twitpic.com/4ja12 - we were bored"
1750896888,"neutral","deee_bee","Dyed my hair. .&quot;back to black&quot;"
1752158404,"fun","pnut_butta","Cannot wait to get all dolled up and go out tonight"
1965944462,"hate","ShesElectric_","I hate horrible atmospheres, I pick them up so quick!  kisskiss xxxxxxxxxx"
1751536377,"happiness","Julie_Weber","FTSK and Mercy Mercedes were amazing tonight.. as always"
1957403428,"sadness","randolphmanoe","20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*"
1695249225,"surprise","vanwau","@dannywood let me guess ... ran a few miles?  Respect dude, I can't do it.  Maybe you should train me"
1753886405,"happiness","foolandtheopera","@JOY949 thanks for promoing the show for me in my absence  Glad you liked it. @sealfur and @flipthetape rock!"
1752823647,"neutral","HenkTerHeide","@zanelle your welcome"
1753136248,"surprise","petermcq1","@shawnemerriman go to vegas, but don't spend all ur money!!!!"
1960338146,"sadness","kaitxedge","going out on thursdays is a terrible idea. i knew there was a reason i haven't done it all quarter. *pops advil*"
1964579359,"worry","Michaelaax","http://twitpic.com/67jzp McFly concerts through the years [H]... Don't have my '06 one though  :/"
1694089664,"sadness","LukeFTF","Eminem 3AM ... Freaking Awsome!!! ... Im Going Back Too... Seams Like Something big is inside me... and no...is not a Alien"
1965768422,"worry","tigraine","Giving up. Everyone and their cat is using Castle.DynamicProxy2. 3 out of 4 of my dependencies need each a different version of DynProxy2"
1694570005,"happiness","Anime81","@R1CC1 that's funny...well, i'll say bye again b/c i'm really THAT delirious...lol... i worked 13 hrs i think...crazy...anyhoo bye lady!"
1694402191,"worry","TruckerDesiree","I must have just missed @Slackadjusterr @Markinark &amp; I guess I scared @ARealRedneck &amp; @SilverSurfer_TX off...  Sorry"
1694530526,"sadness","mikelberger","@bwhips Good to know I'm not alone in my confusion"
1962196747,"worry","sammyjoestrella","No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0"
1962234248,"worry","ozpancakes","Yeah. It's sad."
1961605993,"neutral","shandnash","http://twitpic.com/66vau - Help me find my mising pugsly"
1957726444,"worry","M_A_M_O_Y","he's ok dw but i think he's not  http://plurk.com/p/wybsv"
1694422678,"enthusiasm","Miamiaa","@LeaLunacy Make a videoblog!"
1957434478,"worry","dinesh_tnpl","just got on twitter. no friends to add!  none of my friends are in twitter"
1964288383,"neutral","KelsMaine","thanks do the invite though"
1694625859,"enthusiasm","susanahG","@StaciJShelton Well tell me what fashion tips you need and I'm your woman  hehehe"
1958046629,"surprise","Spidersamm","so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry"
1964126202,"worry","HousecatHST","I'm really full and I feel sick"
1961923240,"worry","floatinglush","@insidebooks Ooh, jealous. I just have yoghurt and some carrots."
1961750991,"neutral","jenny_L_s","i just saw a pony that used to live in front of my house again. he's developed cushing's disease tho"
1962822149,"sadness","tgjerusalem","SHIT I lost my Star Trek ring!    Starfleet Academy class ring w/ Golden Gate Bridge on it.  Got it as high school graduation present."
1753216234,"love","GilberteC","Oh, and yippee for Lyn-Z Way who gets to celebrate Mother's Day for the first time as a mother."
1694327803,"happiness","KeishyaMarie","Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!"
1957191331,"worry","saroqq","Trying to sleep without any pills... Not working. 3am and wide awake. But now it's too late to take them because I'll sleep til 3pm"
1752848671,"love","EmSheryl","life's good"
1960260812,"enthusiasm","ynaaa","I really want a camera!"
1750930968,"happiness","Djalfy","@elysion32  I am here to make friends.. real life, internet.. what ever level people are comfortable with.."
1752022011,"neutral","BreeLuvsYou","Aserejï¿½, ja deje dejebe tudejebe de  sebiunouva majabi an de bugui an de buididipï¿½    learning spanish through a song"
1963354512,"neutral","quietpopcorn","@darrkwillow sayid could be dead."
1752565238,"fun","znmeb","@camikaos pheasant dreams, kaotic ones"
1958063663,"happiness","anjilou","@iPat143  hmm.. idk that song."
1964034555,"happiness","missmusze","Meeting went well last night.They shot promo to air this weekend on MTV. i tried to hide but I was too close, I think they caught me."
1961218139,"hate","ktdill","I told andrew that JT is going to cameo @ MTV movie awards. He said, &quot;he's pissing me off.&quot; guess they're in a fight"
1751071687,"love","miamii","In bed now  tonight has been really really funny, best family ever !"
1965435734,"fun","finesse360","@devidev im stuck 2  this when my la love turns in2 road rage lol"
1965210807,"worry","L_or_i","yeah its Friday! I thought my sis was coming into town turns out she is not!!  so sad! i miss my babies!!!"
1960216389,"sadness","loflosmith","Is home from MARCO ISLAND and missing it and my girls already...back to work!"
1961502000,"neutral","MissAnjyS","@jun6lee Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur Ujala i love that songggggg ps  i got lost in morrisons"
1694162424,"happiness","torilovesbradie","@XoGraceoX hahaha im listening to SHES A LADY! haha ily FTSK    xx"
1964558435,"neutral","savagemic","@FreelanceSw Why so expensive"
1965418822,"sadness","nikhilbhaskaran","Drove a #Mazda #RX8 today and boy, that car is fun! Sadly though, I don't find my car that much fun any more"
1957292590,"fun","thatgirlFel","@OXtravaganza and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe."
1753532131,"happiness","freddyb87","Wishing @Blacksocialite a Happy Mothers Day"
1751818274,"happiness","bekalowe","@Claymoore for sure! You and your wife seem like cool cats."
1964323985,"neutral","secondglantz","@Scrapbooks We don't have either of those here."
1695053779,"fun","outrageousJavi","@dizzybunny. Haha. Rite. Im freeeeeeee. Britneys spears listenin time."
1965723846,"worry","bblugirl5","kind of.i'm trying to make sure i have everything yet still look after the boy.hubby isn't home yet"
1964036978,"worry","EPot1124","I'm terrified about the surgery next week"
1961187746,"surprise","cruisesbytoni","gogowww how come we can't have deals like that from Houston?"
1962455054,"worry","AvolynFisher","@JordanOhlin what happened to winston?"
1962116738,"neutral","jedidiah08","time for work"
1753485456,"worry","laugh_harder","Ugh i can't sleep and it's reallyy gettin to me gahif pisses me off so bad sometimes. Atleast i know who my friends are"
1753821848,"happiness","Aboundlessworld","Off to finish the book &quot;nudge&quot; then going to write some"
1957316186,"neutral","tanushreebaruah","I was rooting for Betty."
1752800867,"love","princesslaurap","@beach_girl3 awww its your b day?!?!?! Ahhh have a party!!! lol and invite me"
1963279643,"neutral","Tanya_Arellano","will be MIA until june 13.. finals"
1957560911,"surprise","brookedanielle_","@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed"
1960300173,"worry","tmonneyyy","Freaking out a bit..crossing my fingers that things will work out ok"
1694072031,"happiness","crystalsinger","@amber_benson Loved it! You continue to delight us Amber.    Great job on the backing and the video by @adambusch. Kudos."
1965902692,"worry","honk4peace","@Jayme1988 Hi SweetiePie!! It's Friday night and I'm .... missing my sidekick &amp; his slippers.  It's just not Friday night w/o him."
